customer_id,first_purchase_date,last_purchase_date,total_orders,total_spent,avg_order_value,days_since_first_purchase,days_since_last_purchase,product_categories,num_categories,acquisition_source,campaign_type,acquisition_cost,email_engagement_rate,return_rate,customer_segment,actual_clv
CUST_00901,2025-04-16,2026-01-08,14,1659.76,129.37,274,7,"[""Home & Garden"", ""Books"", ""Beauty"", ""Sports""]",4,Email,None,2.18,0.887,0.069,High-CLV,5811.46
CUST_00902,2025-07-05,2025-11-18,3,268.46,89.35,194,58,"[""Beauty"", ""Home & Garden"", ""Fashion""]",3,Google Ads,Retargeting,50.05,0.397,0.129,Growth-Potential,473.23
CUST_00903,2025-01-11,2025-11-10,5,230.43,48.1,369,66,"[""Electronics"", ""Books"", ""Sports"", ""Fashion""]",4,Meta Ads,Brand,17.91,0.362,0.072,Growth-Potential,395.51
CUST_00904,2025-06-01,2025-11-06,2,151.91,82.75,228,70,"[""Books"", ""Home & Garden""]",2,Meta Ads,Prospecting,22.58,0.338,0.088,Growth-Potential,240.45
CUST_00905,2024-02-22,2025-05-05,3,94.56,33.33,693,255,"[""Fashion""]",1,Email,None,6.42,0.159,0.139,Low-CLV,98.93
CUST_00906,2025-04-06,2025-11-26,6,589.81,102.15,284,50,"[""Electronics""]",1,Google Ads,Prospecting,59.16,0.381,0.079,Growth-Potential,977.96
CUST_00907,2024-07-05,2025-07-19,3,85.56,30.37,559,180,"[""Fashion""]",1,Email,None,8.27,0.164,0.288,Low-CLV,77.66
CUST_00908,2024-06-20,2025-10-24,8,498.99,69.17,574,83,"[""Electronics"", ""Sports"", ""Toys""]",3,Organic,None,1.97,0.504,0.122,Growth-Potential,956.0
CUST_00909,2025-01-26,2025-12-27,20,2079.09,104.9,354,19,"[""Home & Garden"", ""Books""]",2,Email,None,2.34,0.56,0.07,High-CLV,6678.08
CUST_00910,2025-12-09,2025-12-09,1,19.97,20.36,37,37,"[""Toys""]",1,Google Ads,Brand,46.17,0.138,0.26,Low-CLV,21.98
CUST_00911,2024-03-31,2025-11-14,6,596.17,91.93,655,62,"[""Electronics"", ""Home & Garden"", ""Beauty""]",3,Google Ads,Retargeting,20.8,0.25,0.054,Growth-Potential,810.17
CUST_00912,2024-06-07,2025-11-23,7,567.8,89.8,587,53,"[""Food & Beverage"", ""Beauty"", ""Toys""]",3,Meta Ads,Retargeting,31.72,0.38,0.109,Growth-Potential,1005.18
CUST_00913,2025-11-01,2025-12-19,3,202.47,69.57,75,27,"[""Toys"", ""Electronics"", ""Sports""]",3,Organic,None,4.11,0.221,0.145,Growth-Potential,290.58
CUST_00914,2025-01-10,2025-11-19,2,212.32,106.02,370,57,"[""Sports""]",1,Meta Ads,Prospecting,37.93,0.547,0.098,Growth-Potential,264.96
CUST_00915,2025-05-01,2025-11-17,4,151.96,39.02,259,59,"[""Food & Beverage""]",1,Direct,None,2.17,0.361,0.13,Growth-Potential,274.56
CUST_00916,2024-03-24,2025-12-12,7,696.35,95.39,662,34,"[""Home & Garden"", ""Fashion"", ""Toys""]",3,Email,None,5.07,0.491,0.107,Growth-Potential,887.53
CUST_00917,2025-03-19,2025-10-20,2,89.67,42.09,302,87,"[""Beauty"", ""Electronics""]",2,Meta Ads,Brand,22.35,0.205,0.063,Growth-Potential,178.7
CUST_00918,2024-07-03,2025-12-16,20,3906.35,213.23,561,30,"[""Books"", ""Toys"", ""Beauty"", ""Home & Garden"", ""Sports""]",5,Google Ads,Retargeting,36.33,0.599,0.074,High-CLV,12746.61
CUST_00919,2024-09-23,2026-01-07,23,3599.04,163.95,479,8,"[""Food & Beverage"", ""Books"", ""Beauty""]",3,Organic,None,2.96,0.626,0.052,High-CLV,7567.24
CUST_00920,2024-08-27,2025-07-12,2,61.18,28.19,506,187,"[""Toys"", ""Books""]",2,Email,None,6.53,0.044,0.145,Low-CLV,58.73
CUST_00921,2024-03-23,2025-11-21,3,164.65,51.63,663,55,"[""Books""]",1,Meta Ads,Retargeting,20.32,0.392,0.143,Growth-Potential,321.08
CUST_00922,2025-03-31,2025-12-01,5,543.71,102.5,290,45,"[""Toys"", ""Food & Beverage"", ""Electronics""]",3,Meta Ads,Brand,18.7,0.359,0.071,Growth-Potential,696.24
CUST_00923,2025-11-09,2025-12-12,3,187.06,66.65,67,34,"[""Books"", ""Food & Beverage"", ""Sports""]",3,Meta Ads,Retargeting,22.43,0.397,0.059,Growth-Potential,237.57
CUST_00924,2025-10-06,2025-12-31,2,103.86,48.11,101,15,"[""Fashion"", ""Home & Garden""]",2,Direct,None,3.08,0.433,0.149,Growth-Potential,173.93
CUST_00925,2024-10-08,2025-12-11,8,793.16,98.85,464,35,"[""Electronics"", ""Beauty"", ""Home & Garden""]",3,Google Ads,Prospecting,54.75,0.255,0.096,Growth-Potential,1373.76
CUST_00926,2025-03-01,2025-04-16,2,138.81,64.9,320,274,"[""Beauty""]",1,Email,None,7.63,0.092,0.231,Low-CLV,136.66
CUST_00927,2025-04-19,2026-01-10,6,1124.49,195.94,271,5,"[""Beauty"", ""Books"", ""Food & Beverage"", ""Toys"", ""Sports""]",5,Meta Ads,Retargeting,43.99,0.553,0.018,High-CLV,2524.75
CUST_00928,2025-05-14,2025-10-30,3,119.41,42.42,246,77,"[""Toys"", ""Fashion""]",2,Meta Ads,Prospecting,35.86,0.091,0.242,Low-CLV,134.34
CUST_00929,2025-03-23,2025-06-08,3,175.73,62.53,298,221,"[""Sports""]",1,Organic,None,2.43,0.135,0.263,Low-CLV,169.81
CUST_00930,2025-06-06,2025-06-27,1,23.21,23.6,223,202,"[""Books""]",1,Direct,None,1.87,0.042,0.203,Low-CLV,26.0
CUST_00931,2024-06-15,2026-01-04,20,4703.88,224.57,579,11,"[""Beauty"", ""Food & Beverage"", ""Books"", ""Electronics""]",4,Google Ads,Brand,55.96,0.936,0.024,High-CLV,13687.84
CUST_00932,2024-02-03,2025-11-09,6,799.05,125.83,712,67,"[""Beauty"", ""Home & Garden"", ""Sports"", ""Fashion""]",4,Google Ads,Retargeting,35.01,0.383,0.078,Growth-Potential,1246.05
CUST_00933,2025-02-23,2025-11-28,2,193.66,106.63,326,48,"[""Beauty"", ""Food & Beverage""]",2,Referral,None,0.24,0.467,0.108,Growth-Potential,232.74
CUST_00934,2024-02-01,2025-12-29,13,2612.29,190.69,714,17,"[""Beauty"", ""Sports"", ""Books"", ""Toys""]",4,Email,None,2.93,0.905,0.076,High-CLV,6726.95
CUST_00935,2024-08-08,2025-12-30,5,363.32,70.59,525,16,"[""Fashion""]",1,Organic,None,3.75,0.331,0.105,Growth-Potential,473.73
CUST_00936,2025-03-27,2025-12-05,7,441.31,59.87,294,41,"[""Fashion"", ""Electronics"", ""Food & Beverage"", ""Toys"", ""Sports""]",5,Meta Ads,Brand,17.97,0.303,0.066,Growth-Potential,866.23
CUST_00937,2025-04-22,2025-11-18,8,986.54,115.57,268,58,"[""Food & Beverage""]",1,Google Ads,Brand,33.92,0.586,0.061,Growth-Potential,1711.05
CUST_00938,2024-09-28,2025-12-22,7,1168.96,163.07,474,24,"[""Fashion""]",1,Referral,None,1.71,0.675,0.023,High-CLV,2717.35
CUST_00939,2025-10-23,2025-11-17,7,530.42,77.49,84,59,"[""Toys""]",1,Direct,None,0.95,0.391,0.142,Growth-Potential,726.62
CUST_00940,2024-09-04,2025-10-29,8,753.19,96.32,498,78,"[""Electronics"", ""Food & Beverage""]",2,Email,None,2.03,0.479,0.148,Growth-Potential,1176.73
CUST_00941,2024-01-23,2025-11-21,7,715.71,95.68,723,55,"[""Home & Garden""]",1,Google Ads,Brand,47.68,0.459,0.092,Growth-Potential,1129.92
CUST_00942,2025-10-30,2025-11-21,8,529.66,62.2,77,55,"[""Sports""]",1,Meta Ads,Prospecting,59.93,0.45,0.053,Growth-Potential,917.3
CUST_00943,2025-03-12,2025-12-22,8,532.06,66.53,309,24,"[""Electronics"", ""Food & Beverage"", ""Home & Garden"", ""Books""]",4,Email,None,2.74,0.261,0.084,Growth-Potential,717.12
CUST_00944,2024-04-22,2026-01-06,21,3286.39,169.23,633,9,"[""Beauty""]",1,Google Ads,Brand,35.57,0.883,0.035,High-CLV,6895.36
CUST_00945,2025-07-31,2025-10-19,8,618.81,76.55,168,88,"[""Sports""]",1,Meta Ads,Retargeting,33.91,0.544,0.131,Growth-Potential,1197.44
CUST_00946,2025-09-09,2025-12-31,4,417.29,114.83,128,15,"[""Fashion"", ""Home & Garden"", ""Food & Beverage"", ""Sports""]",4,Direct,None,4.48,0.255,0.059,Growth-Potential,814.44
CUST_00947,2024-05-01,2025-12-29,4,197.7,47.45,624,17,"[""Toys"", ""Electronics""]",2,Meta Ads,Brand,54.38,0.459,0.107,Growth-Potential,345.01
CUST_00948,2024-03-16,2025-11-06,7,730.44,106.73,670,70,"[""Books"", ""Fashion"", ""Beauty""]",3,Direct,None,2.06,0.275,0.105,Growth-Potential,1445.52
CUST_00949,2025-03-21,2025-11-29,4,224.89,62.45,300,47,"[""Sports"", ""Books""]",2,Meta Ads,Brand,23.3,0.542,0.062,Growth-Potential,292.93
CUST_00950,2024-09-08,2025-11-30,2,265.9,128.23,494,46,"[""Fashion"", ""Sports""]",2,Meta Ads,Prospecting,24.46,0.3,0.121,Growth-Potential,319.68
CUST_00951,2024-06-14,2025-12-22,5,898.95,167.44,580,24,"[""Sports"", ""Beauty"", ""Books"", ""Fashion""]",4,Meta Ads,Retargeting,21.57,0.654,0.041,High-CLV,3340.06
CUST_00952,2025-05-31,2025-10-30,3,304.66,106.85,229,77,"[""Electronics""]",1,Google Ads,Prospecting,46.21,0.543,0.116,Growth-Potential,547.98
CUST_00953,2025-03-27,2025-12-30,2,247.72,123.13,294,16,"[""Beauty"", ""Food & Beverage""]",2,Google Ads,Retargeting,63.19,0.256,0.078,Growth-Potential,337.08
CUST_00954,2024-05-31,2025-11-08,2,63.64,32.57,594,68,"[""Fashion""]",1,Referral,None,1.85,0.144,0.188,Low-CLV,57.73
CUST_00955,2025-03-04,2025-12-29,2,136.56,63.4,317,17,"[""Beauty"", ""Toys""]",2,Meta Ads,Retargeting,56.91,0.463,0.13,Growth-Potential,268.5
CUST_00956,2025-06-07,2025-06-07,3,121.13,44.67,222,222,"[""Toys"", ""Sports"", ""Home & Garden""]",3,Direct,None,0.97,0.159,0.137,Low-CLV,96.97
CUST_00957,2024-10-20,2025-12-27,14,3083.15,212.99,452,19,"[""Books"", ""Electronics"", ""Beauty"", ""Food & Beverage"", ""Fashion""]",5,Referral,None,1.62,0.691,0.059,High-CLV,11655.89
CUST_00958,2024-09-05,2025-04-10,2,57.37,31.34,497,280,"[""Toys""]",1,Google Ads,Prospecting,30.25,0.072,0.167,Low-CLV,65.78
CUST_00959,2025-04-11,2025-12-14,7,331.42,50.17,279,32,"[""Toys""]",1,Meta Ads,Retargeting,27.62,0.472,0.148,Growth-Potential,429.59
CUST_00960,2025-10-03,2025-12-16,5,661.7,125.06,104,30,"[""Electronics"", ""Beauty""]",2,Google Ads,Brand,47.05,0.237,0.142,Growth-Potential,1158.77
CUST_00961,2024-08-24,2025-11-09,7,578.42,82.57,509,67,"[""Electronics"", ""Beauty"", ""Books""]",3,Meta Ads,Brand,31.06,0.57,0.099,Growth-Potential,855.58
CUST_00962,2025-08-23,2025-12-29,7,316.38,48.37,145,17,"[""Home & Garden""]",1,Meta Ads,Brand,24.41,0.496,0.148,Growth-Potential,429.23
CUST_00963,2024-02-17,2026-01-11,19,1709.66,85.59,698,4,"[""Home & Garden"", ""Books"", ""Electronics"", ""Fashion""]",4,Direct,None,0.04,0.702,0.053,High-CLV,5039.15
CUST_00964,2024-04-11,2025-12-11,6,264.17,44.79,644,35,"[""Sports"", ""Books""]",2,Google Ads,Brand,47.75,0.537,0.092,Growth-Potential,426.95
CUST_00965,2025-04-23,2025-12-11,6,689.5,113.39,267,35,"[""Home & Garden"", ""Sports"", ""Beauty"", ""Food & Beverage""]",4,Referral,None,3.03,0.567,0.148,Growth-Potential,1001.56
CUST_00966,2025-05-06,2025-10-01,1,24.49,23.57,254,106,"[""Fashion""]",1,Organic,None,1.97,0.089,0.255,Low-CLV,25.08
CUST_00967,2025-07-20,2025-12-02,7,565.3,88.73,179,44,"[""Fashion"", ""Food & Beverage"", ""Sports"", ""Books"", ""Electronics""]",5,Organic,None,2.69,0.254,0.102,Growth-Potential,831.72
CUST_00968,2025-06-01,2025-12-05,4,355.28,94.08,228,41,"[""Food & Beverage"", ""Electronics""]",2,Email,None,7.07,0.531,0.054,Growth-Potential,546.31
CUST_00969,2024-12-26,2026-01-14,15,2774.72,175.17,385,1,"[""Electronics""]",1,Direct,None,0.82,0.807,0.079,High-CLV,6013.56
CUST_00970,2024-04-25,2025-11-05,7,586.91,91.99,630,71,"[""Electronics"", ""Books"", ""Fashion"", ""Home & Garden"", ""Sports""]",5,Email,None,2.92,0.233,0.069,Growth-Potential,882.26
CUST_00971,2025-07-27,2025-09-02,3,101.97,33.72,172,135,"[""Home & Garden""]",1,Meta Ads,Brand,49.35,0.088,0.132,Low-CLV,88.74
CUST_00972,2025-04-05,2025-11-02,8,258.23,35.48,285,74,"[""Toys"", ""Home & Garden""]",2,Email,None,2.71,0.352,0.054,Growth-Potential,441.4
CUST_00973,2024-09-13,2025-11-09,4,369.74,92.22,489,67,"[""Electronics"", ""Home & Garden"", ""Toys""]",3,Referral,None,3.93,0.362,0.106,Growth-Potential,686.7
CUST_00974,2025-03-07,2025-12-05,2,173.92,81.18,314,41,"[""Electronics"", ""Toys""]",2,Google Ads,Brand,51.81,0.216,0.097,Growth-Potential,295.58
CUST_00975,2024-03-04,2025-09-15,3,74.46,24.68,682,122,"[""Electronics"", ""Home & Garden"", ""Books""]",3,Organic,None,4.81,0.019,0.154,Low-CLV,81.41
CUST_00976,2025-06-27,2025-12-07,6,708.72,125.99,202,39,"[""Sports"", ""Fashion"", ""Toys"", ""Electronics""]",4,Email,None,5.2,0.399,0.143,Growth-Potential,930.69
CUST_00977,2024-11-25,2025-11-09,7,307.69,46.34,416,67,"[""Books"", ""Food & Beverage""]",2,Google Ads,Brand,46.42,0.429,0.117,Growth-Potential,547.74
CUST_00978,2024-02-26,2025-11-12,4,565.22,137.68,689,64,"[""Electronics"", ""Fashion"", ""Beauty""]",3,Meta Ads,Retargeting,47.45,0.301,0.096,Growth-Potential,1034.88
CUST_00979,2024-02-08,2025-12-21,6,530.47,90.01,707,25,"[""Electronics"", ""Toys"", ""Fashion"", ""Food & Beverage"", ""Home & Garden""]",5,Meta Ads,Retargeting,46.38,0.318,0.146,Growth-Potential,739.03
CUST_00980,2025-05-06,2025-12-24,8,925.73,127.51,254,22,"[""Sports""]",1,Email,None,9.33,0.333,0.147,Growth-Potential,1287.74
CUST_00981,2025-09-08,2025-11-21,8,766.46,101.45,129,55,"[""Fashion""]",1,Meta Ads,Prospecting,35.46,0.278,0.103,Growth-Potential,1355.9
CUST_00982,2024-09-18,2025-10-17,8,394.71,52.51,484,90,"[""Beauty"", ""Electronics"", ""Food & Beverage""]",3,Meta Ads,Retargeting,47.55,0.219,0.148,Growth-Potential,743.57
CUST_00983,2025-02-17,2025-09-29,3,192.1,59.75,332,108,"[""Electronics"", ""Food & Beverage"", ""Fashion""]",3,Direct,None,0.13,0.149,0.292,Low-CLV,169.72
CUST_00984,2024-05-25,2025-01-15,3,80.82,28.39,600,365,"[""Food & Beverage"", ""Home & Garden"", ""Books""]",3,Google Ads,Retargeting,68.95,0.234,0.122,Low-CLV,73.83
CUST_00985,2025-02-20,2026-01-03,18,4393.91,263.39,329,12,"[""Fashion"", ""Toys"", ""Electronics"", ""Sports"", ""Home & Garden""]",5,Meta Ads,Retargeting,28.15,0.897,0.058,High-CLV,9744.43
CUST_00986,2025-03-08,2025-12-07,6,492.07,88.04,313,39,"[""Home & Garden"", ""Electronics"", ""Fashion"", ""Beauty"", ""Food & Beverage""]",5,Meta Ads,Brand,33.82,0.535,0.109,Growth-Potential,722.43
CUST_00987,2025-07-01,2025-12-28,6,1271.05,233.16,198,18,"[""Beauty"", ""Food & Beverage"", ""Toys""]",3,Google Ads,Prospecting,68.31,0.886,0.031,High-CLV,3631.82
CUST_00988,2024-02-03,2025-12-26,6,600.27,109.81,712,20,"[""Toys"", ""Beauty"", ""Sports""]",3,Organic,None,4.36,0.247,0.063,Growth-Potential,762.77
CUST_00989,2024-08-20,2026-01-11,9,1860.86,217.46,513,4,"[""Home & Garden"", ""Beauty"", ""Sports"", ""Electronics""]",4,Meta Ads,Prospecting,53.13,0.533,0.076,High-CLV,5528.19
CUST_00990,2025-07-06,2025-11-28,6,548.49,100.67,193,48,"[""Food & Beverage""]",1,Meta Ads,Brand,30.42,0.257,0.071,Growth-Potential,1000.55
CUST_00991,2024-06-03,2025-11-09,8,680.06,82.61,591,67,"[""Electronics""]",1,Email,None,4.96,0.42,0.139,Growth-Potential,871.82
CUST_00992,2025-08-16,2025-10-18,2,189.88,99.19,152,89,"[""Sports"", ""Food & Beverage""]",2,Meta Ads,Prospecting,33.13,0.219,0.087,Growth-Potential,350.49
CUST_00993,2025-08-24,2025-11-13,6,500.7,82.58,144,63,"[""Food & Beverage"", ""Electronics"", ""Sports"", ""Home & Garden"", ""Fashion""]",5,Email,None,4.93,0.45,0.127,Growth-Potential,815.25
CUST_00994,2024-02-06,2025-10-28,6,390.7,61.52,709,79,"[""Beauty"", ""Electronics""]",2,Organic,None,3.9,0.332,0.06,Growth-Potential,526.65
CUST_00995,2025-08-15,2025-08-15,2,102.6,49.33,153,153,"[""Home & Garden"", ""Beauty""]",2,Referral,None,2.29,0.233,0.186,Low-CLV,108.36
CUST_00996,2025-08-13,2025-12-02,2,183.88,95.26,155,44,"[""Beauty"", ""Sports""]",2,Email,None,9.18,0.27,0.072,Growth-Potential,241.03
CUST_00997,2025-01-02,2025-11-09,8,663.83,89.37,378,67,"[""Toys"", ""Home & Garden"", ""Electronics"", ""Sports"", ""Fashion""]",5,Email,None,8.1,0.314,0.05,Growth-Potential,1012.33
CUST_00998,2025-02-10,2025-10-19,3,215.75,70.09,339,88,"[""Electronics""]",1,Organic,None,4.04,0.306,0.128,Growth-Potential,355.87
CUST_00999,2024-12-25,2025-12-16,9,1599.95,189.44,386,30,"[""Beauty"", ""Sports""]",2,Meta Ads,Brand,28.98,0.863,0.032,High-CLV,5747.93
CUST_01000,2024-07-02,2025-10-31,7,648.09,89.58,562,76,"[""Toys"", ""Electronics"", ""Food & Beverage"", ""Books""]",4,Google Ads,Brand,58.16,0.542,0.133,Growth-Potential,1209.96
